timestamp,lat,lon,alt,roll,pitch,yaw,vn,ve,vf,vl,vu,ax,ay,az,af,al,au,wx,wy,wz,wf,wl,wu,pos_accuracy,vel_accuracy,navstat,numsats,posmode,velmode,orimode
2011-09-30 12:42:43.391202051,48.985086900526,8.3940955412531,116.31798553466999,0.0052179999999999995,0.006901999999999999,-0.4512116732051,-2.2520916886581,4.717132595348,5.2270907218113,-0.028116372882503998,0.0085037566611863,0.48484347184640003,0.035799608117778,9.8212197808579,0.55518416680885,-0.020116197381753003,9.8175374310957,-0.0083273577195026,-0.004670895049330001,-0.0073209047801721,-0.0083800066267249,-0.0046286671698856,-0.0072867751867614,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.401077443,48.985086691881,8.3940961948242,116.31737518311,0.005138,0.006933,-0.4513246732051,-2.2548979353594,4.7221077060458,5.2327891929959005,-0.028167321554154,0.0082181931620083,0.49533695106944003,0.019344666900111,9.7901968137292,0.5651224300940999,-0.035593406936135004,9.7863792087145,-0.0082827540615772,-0.0035712607919305,-0.0080782690631463,-0.0083403263805306,-0.0035258388439466,-0.008038789088858,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.411168454,48.985086487097995,8.394096845050699,116.31741333008002,0.005079,0.006827,-0.4514216732051,-2.2577782450555,4.727011550139,5.2384558009181,-0.028136285592811002,0.0077204641877071,0.4942064084090301,0.0091829668650945,9.7690772916698,0.56340337256286,-0.044865666039207,9.7652435285218,-0.0079163409523406,-0.004630071673141,-0.0083080287036743,-0.0079751532139379,-0.004584121104323,-0.0082765363772404,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.421266232,48.98508628301,8.3940974935937,116.317527771,0.004966,0.006687,-0.4515906732051,-2.2608565082972003,4.731839817618099,5.244140465554401,-0.027964690978587,0.007477394559551,0.49714544714767,-0.01197947816467,9.793620697919401,0.56592328418541,-0.06531940999260501,9.789696704194899,-0.0084028898094895,-0.0060445609221698,-0.0095788243981232,-0.0084697436848548,-0.0059929775629139,-0.0095512476727279,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.431252331,48.985086073591006,8.3940981486327,116.31694030761999,0.004898,0.00673,-0.4516296732051,-2.2639830320526,4.736408844975401,5.2496132302381,-0.027593777385104,0.0071657853756184,0.47352863007552004,-0.028047556439969,9.7879175932314,0.54183613445161,-0.08055369486160001,9.7841010816084,-0.0081699563380661,-0.0045408767838443,-0.0088815007384047,-0.0082317159217142,-0.0044934160330806,-0.0088481958537113,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.441233744,48.98508586804,8.394098800822999,116.31700134277,0.0048909999999999995,0.006626999999999999,-0.4517516732051,-2.2669555772447003,4.741147518229099,5.2551713482532,-0.027464979394122003,0.0069459175692756,0.48408433556419,-0.0080604229739738,9.7959399542467,0.55192708932039,-0.059910943699090995,9.792182365736199,-0.0070359628873562,-0.0054107452662677,-0.009364275627644001,-0.0071005345688144,-0.0053615079471298,-0.0093428842905371,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.451118740,48.985085663046,8.3940994518375,116.31704711914,0.004769,0.0065260000000000006,-0.4518416732051,-2.269662240658,4.7462853904947,5.2609725820004005,-0.027749586751186,0.0067590299338843,0.50924168522956,0.032883640472122,9.7983789611097,0.57651216579689,-0.018208884660588003,9.7946883815196,-0.0078030684542527,-0.0061051334763275,-0.0093066342834974,-0.0078667528043065,-0.0060568408106919,-0.0092836960295474,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.461206338,48.985085445772,8.3941001047284,116.31734466553002,0.004613,0.006615,-0.4519336732051,-2.2723079045593,4.7515975819205,5.2669040117560995,-0.028166881633668997,0.0063751754438016,0.52156543244513,0.05084109440130401,9.7737821169433,0.58830366048615,0.0007457050556289599,9.7701169061318,-0.0091421081861148,-0.0038993634548784,-0.0091571391409728,-0.0092043910639444,-0.0038525783304082,-0.0091150502504671,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.471065066,48.985085239114,8.3941007594169,116.31739807129,0.004475,0.006498,-0.4521026732051,-2.2753817188754,4.7568929446324,5.273006983308401,-0.028254586778973002,0.0061388991272314,0.53909061757836,0.0094499302411083,9.7902997994018,0.60544878098062,-0.039765358352126,9.7863648866955,-0.0098332919581976,-0.0050709589366466,-0.010305068269827,-0.009902624364584998,-0.0050198903185317,-0.010263672347074,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.481085672,48.985085033662,8.3941014122417,116.31748962402,0.0044210000000000005,0.006448000000000001,-0.4522916732051,-2.2783094610441004,4.7622640029375995,5.2791138633038,-0.028576494454799,0.0062230642581467,0.54120702494161,0.024427440704942002,9.8208998294915,0.60727653169373,-0.024033413276116,9.8170467680182,-0.009142798164468,-0.0050693150961496,-0.011586808029353001,-0.0092199674532809,-0.0050133990165655,-0.011549832122052,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.491056053,48.985084815943004,8.3941020673231,116.3177947998,0.004256,0.006532,-0.4524286732051,-2.2810830418875,4.767564402496901,5.2850897173849996,-0.029024293364032994,0.0060846046194247,0.52629597120037,0.039543324599201006,9.7954748550678,0.59191044908488,-0.0078100065296096,9.7918028100844,-0.010405378439798,-0.0030924178317272,-0.01179128682495,-0.010483570529283,-0.0030366329265806,-0.011737415807606,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.501073883,48.98508460891,8.3941027238959,116.31784057616998,0.004097,0.0065450000000000005,-0.4525616732051,-2.2838605856044,4.772684742122401,5.290905298251,-0.029402238457562003,0.0059519139265109995,0.51183657552031,0.028106825909321002,9.7970536268076,0.57723424391157,-0.018169719789487,9.7934439348962,-0.011225071673828,-0.0024335551569681,-0.011999593801207,-0.011304417998478996,-0.0023780398778282,-0.011937365343301,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.511053889,48.98508440226,8.3941033794067,116.31795501709,0.003974,0.00639,-0.4527726732051,-2.2865964977637003,4.777892030804,5.2967804217039,-0.029928806479432,0.0061841268375343,0.5182510891922599,0.033985802022923,9.833960582786501,0.58346383509574,-0.011336017686856,9.8303582295263,-0.011356310922754,-0.0044055218834229,-0.013348154731026001,-0.011443896207813,-0.0043458033363697,-0.013292860653886001,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.520999076,48.985084184286,8.394104036678598,116.31826019286999,0.0038689999999999996,0.006515000000000001,-0.4529766732051,-2.2891920230991,4.7832332261834,5.3027141374919005,-0.030697163567987004,0.0062315078119042,0.52317842581342,0.054687931719484,9.811616495368499,0.58807268424939,0.010543516137060997,9.808074050243501,-0.011367364284341002,-0.0019101936009095,-0.014296431521372,-0.011460951377299999,-0.0018480311103401,-0.014231079455303998,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.531038657,48.985083977002,8.3941046960092,116.31831359863001,0.0037229999999999997,0.006474,-0.4532486732051,-2.2915032196342997,4.788703242255901,5.3086384117465,-0.031880827729895,0.0061517816401186,0.52396166194141,0.084224741961562,9.8006790210632,0.5885781502113101,0.041263162713613,9.797254583098699,-0.01183875964169,-0.0022416645607729996,-0.016228966793167,-0.011944672085426999,-0.0021736435248933,-0.016161514041744,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.541074083,48.985083769765,8.394105353397899,116.31844329834,0.0035229999999999997,0.006351,-0.4533866732051,-2.2937977366891,4.7944177559175,5.314775184429299,-0.033167349592264,0.0065190143941008,0.5456724126502,0.09329603066732699,9.8453671679037,0.61021519732587,0.051441959479823,9.8418558780685,-0.013052445695436002,-0.0037474148766571,-0.015840621774191998,-0.013155446173384,-0.0036823775220634,-0.015770736010823,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.551037909,48.985083551586,8.3941060132084,116.3187713623,0.003361,0.006441,-0.4537346732051,-2.2962580761858,4.800025092529901,5.3208869389493,-0.03441048700066,0.0070111622349857,0.5409965507526701,0.076076626067228,9.8564720927182,0.60543975497363,0.035499827678375,9.8529403089,-0.013631078841121,-0.0018833026451585,-0.018581028508063,-0.013751503409116,-0.0018108317235282,-0.018500777172066,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.561032777,48.985083343518,8.3941066745638,116.31884002686,0.003182,0.006453,-0.4540426732051,-2.2986343647578997,4.8054663286504,5.3268115884869,-0.03575451082874,0.0072044878997378,0.52401706813977,0.073890132157144,9.8269562788105,0.58814263948182,0.03478923979496,9.8235320264382,-0.014245917014953001,-0.0014268072483847,-0.020416874231853,-0.014378050813687001,-0.0013504974847081,-0.020330825649286,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.571046470,48.985083135895,8.394107334707499,116.31895446777,0.0030210000000000002,0.006333,-0.4543516732051,-2.3013442100442,4.810826379352901,5.3328087502078,-0.036847964717021,0.0076538147147771,0.5324595079187999,0.038491612333572,9.8536778369889,0.59646827066612,0.00072216061159481,9.850105572556,-0.01450902946271,-0.0030307861611270004,-0.021969843097075,-0.014650559477937,-0.0029519711617823,-0.021886881145531997,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.581023833,48.98508291710301,8.3941079965714,116.31929779053002,0.002933,0.006378,-0.4546046732051,-2.3042925785376,4.8162074224499,5.338929111123901,-0.037763843137981,0.0082307425075606,0.54302558173098,0.018692870483537,9.8645711614406,0.6069273142953199,-0.017778172578948998,9.8608801233343,-0.013771175043303,-0.0019326682369580001,-0.022365866632514,-0.013914978386516999,-0.0018548511013872,-0.022284195977993998,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.591077163,48.985082707928,8.3941086600598,116.31941986084,0.002834,0.006474,-0.4549416732051,-2.3072036917569,4.8215013090824,5.344953928228599,-0.038766544514481,0.0087511311314265,0.53519174447134,0.017073939911006,9.8594754872245,0.59905308672949,-0.01810543391684,9.855828027102099,-0.013151498786808,-0.00020876800141428,-0.024062986637637,-0.013306381304137,-0.00012831184596606002,-0.023980015218972,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.601014318,48.985082499689,8.3941093220718,116.31951904296999,0.002707,0.00643,-0.4553126732051,-2.3098881379933998,4.8269611127201,5.3510270383743,-0.040151734308271,0.0092234614617125,0.54119298280064,0.040942848924355006,9.8551891641408,0.6049556031157,0.0070484522634816,9.851569703853698,-0.013050773968786998,-0.00085545280120214,-0.026011038641991002,-0.013218131558833002,-0.0007720184508054,-0.025930176116316,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.611000984,48.985082280332,8.3941099860174,116.31986236571998,0.002564,0.006474,-0.4556666732051,-2.3130699172944,4.8321869458121,5.3571079486704996,-0.041064376766358004,0.0096999422424556,0.53993403538054,-0.012463578414298,9.8531207895197,0.60368668862871,-0.045058658506642,9.8493698769059,-0.013344657873469,-0.00010463488102182,-0.027320382845693,-0.013520589976423001,-2.0356740010263e-05,-0.027235351203352003,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.621028413,48.985082069549996,8.394110650954,116.31998443603999,0.002445,0.006456,-0.4560146732051,-2.3167644297002004,4.8370189039403,5.3630603774408,-0.041404471365863,0.010059950906086999,0.5278089300734601,-0.077149041652153,9.8423476710917,0.59146831644558,-0.10844194899786999,9.8385171210355,-0.013090459192448,-0.00035893964886855,-0.028434825418839002,-0.013273620889783998,-0.00027455787217362996,-0.028351802668954,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.631007096,48.985081860662,8.3941113153625,116.32009124756,0.002398,0.006409999999999999,-0.4564176732051,-2.3207597652452,4.8416360683492,5.3689518803784,-0.041477082521825,0.010080958270173999,0.52279759056244,-0.11734168540433,9.810930520428,0.58616769304784,-0.14740545862260998,9.8070412216267,-0.011803390313581002,-0.0010070987015383,-0.030190601606012998,-0.011997668883536,-0.0009209338287944801,-0.03011723828658,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.641003100,48.985081640153,8.394111980727,116.32041168213001,0.00237,0.006352,-0.4567516732051,-2.3249058004584,4.8462056580968,5.374867171340701,-0.041420808982263996,0.010113814529648001,0.52449295197807,-0.13083543259368,9.8094709423638,0.58769394908659,-0.15987387583866,9.805548669647699,-0.010554881766544,-0.0017695338963075,-0.030577511365111,-0.010751244730527,-0.0016846414648633,-0.030513888801809,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.651046543,48.985081428205994,8.3941126477046,116.32049560546999,0.0022719999999999997,0.006375,-0.4571206732051,-2.3290899303897,4.8508248093823,5.380843675540099,-0.041404498609106,0.0099917423502009,0.53169400918136,-0.13347011770463002,9.7950903010092,0.59470133242176,-0.16146312904197,9.7911249781965,-0.010410149501561999,-0.0011546038118614,-0.031521384660344,-0.010612280335851,-0.0010698808620005,-0.031457214403983996,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.661064790,48.985081217081,8.3941133132318,116.3205871582,0.002206,0.006311,-0.4575406732051,-2.3335164408312004,4.855576087975,5.3870454881128005,-0.041315685848381,0.0097679809976707,0.55522990780416,-0.15238960004892999,9.7861367558578,0.6179994662985,-0.17940500618338,9.781995838520801,-0.009799627076328001,-0.0019549132400822,-0.033084176961292996,-0.010011135040855998,-0.0018690184292196,-0.033025637430828,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.670994641,48.985080995298006,8.3941139807437,116.32088470459,0.0021079999999999996,0.006248,-0.4579406732051,-2.3382689747064997,4.8603796747787005,5.393438373967401,-0.041015738621131004,0.0096227838480201,0.5724604216335301,-0.17727616004159,9.7929112424792,0.6350257695388499,-0.20334780393223997,9.7886307441161,-0.0098911830148788,-0.0026441762540699,-0.034025550417098996,-0.010107835116535,-0.0025587178591049,-0.033967978339948995,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.681028636,48.985080781518,8.3941146492391,116.32094573975,0.00202,0.00633,-0.4582536732051,-2.3432386285005,4.8648677235619004,5.399645071702301,-0.040360822348518,0.0092893662708171,0.5552763583885,-0.21207973603535998,9.7741445561073,0.61763423908838,-0.23716984949221998,9.7699153321832,-0.009697505562646999,-0.0010205498159594,-0.033618217854534,-0.0099113469014719,-0.0009384257600154801,-0.033558533781746,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.691082499,48.985080569355,8.394115316875,116.32102203369,0.001964,0.0062840000000000005,-0.4586306732051,-2.3482878342255,4.8693875650275995,5.4059160238816,-0.039683855936135,0.0087509613301945,0.56331990463023,-0.22099277563005001,9.7549528726912,0.6254142280098399,-0.24516106221729997,9.7506727455946,-0.0090528797282499,-0.0015514673435655,-0.034213985176353996,-0.0092700693475804,-0.0014705865699376,-0.034159384854104996,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.701048029,48.985080346218005,8.3941159859697,116.32128143311,0.0017920000000000002,0.006218,-0.4590226732051,-2.3535846590916,4.8738444302735004,5.412240789057099,-0.038799912403857,0.0082933171306654,0.5667219189356899,-0.24451385928554,9.7617399417875,0.62864033606414,-0.26769110424366,9.7574229459955,-0.010349947769012,-0.0023477472420307,-0.034870387399901004,-0.010570511688768,-0.0022686239458038,-0.03480919117817399,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.711025978,48.985080130873,8.394116656427599,116.32131958008002,0.0017239999999999998,0.006231,-0.4593266732051,-2.3589419602279,4.8782627657325,5.418559021789,-0.037809919514782006,0.0077843195610656,0.56628363109534,-0.25309178039271,9.757098950519401,0.62800697764489,-0.27530875498769,9.7527940296431,-0.0097994556036606,-0.0018005851557261,-0.034196829289916,-0.010015307830352,-0.0017254743796121,-0.034138137671272994,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.721034477,48.985079916561006,8.3941173254852,116.32138824463001,0.001693,0.006146,-0.4596856732051,-2.3647106661937003,4.882648350872599,5.4250313885943,-0.036452779227922005,0.0073666716269057,0.58263608643104,-0.29405801333381,9.7664441079415,0.64415063150133,-0.31543596406182,9.761998815060698,-0.0087645372631115,-0.0028084973823671,-0.034431304896428004,-0.0089809836270641,-0.0027355701434758,-0.034380798144668004,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.731023640,48.985079691999,8.3941179963656,116.32164764404,0.0016809999999999998,0.006069,-0.4600756732051,-2.3704090662647004,4.8870660982417,5.4315024011706,-0.035212755528098,0.0072666708828699,0.58221067346638,-0.28423931133373,9.797187491750302,0.64357348072468,-0.30492480833075003,9.7927938760104,-0.0077003566736448,-0.0035812227750121,-0.035037109161964,-0.007919364550841999,-0.0035095327290439,-0.034994550799618995,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.741049920,48.98507947513699,8.3941186691153,116.3217010498,0.001684,0.0060609999999999995,-0.4604546732051,-2.375942706325,4.8917361835054,5.438127409112299,-0.034258048995371,0.0070616702504394,0.59762907244643,-0.25921341463367,9.7873943679877,0.65863308175311,-0.27925433888955,9.7829784931139,-0.006483803172598001,-0.0031535393587603,-0.035457542787669,-0.0067043640920535,-0.0030830442849419,-0.035421813019752994,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.751027750,48.985079258962,8.394119339707402,116.32174682616998,0.001615,0.006014,-0.4608196732051,-2.3815313003762,4.896530755979599,5.444889518519701,-0.033320519885884,0.0069924197128735,0.61220471157946,-0.26045640243862,9.8027252127896,0.67297718780228,-0.27988689028717,9.7982513820394,-0.0065087326967083,-0.0033930084549462,-0.035597411369518994,-0.0067290255379072,-0.0033242712393528,-0.03556208697402401,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.761002057,48.985079033141005,8.3941200129223,116.32202148438,0.0015710000000000001,0.005907,-0.4612196732051,-2.3872716053197998,4.9014161425827005,5.451801518898599,-0.032326539971136006,0.0072635567559425,0.6277890048425401,-0.26841294207282995,9.8345664308711,0.6883170274507099,-0.28728883249351,9.830027240623302,-0.0062614227922021,-0.0045235571867043,-0.036184299664091,-0.0064836817918982,-0.0044558180026035,-0.036152432649833,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.771040971,48.985078814491,8.3941206882575,116.32211303711,0.0016059999999999998,0.005895,-0.4615256732051,-2.3930508645217996,4.9066187211953,5.4590163814529005,-0.031395436038231,0.0075090232425511,0.6585856541161601,-0.25813600076191,9.8326364662405,0.71871679485501,-0.2765465154632,9.8279658366796,-0.0047762093733718,-0.0040265236086986,-0.035330154714478,-0.0049921013200117,-0.0039616000303048,-0.035306492522885,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.781097042,48.985078597283,8.3941213612726,116.32215881348,0.001577,0.005889,-0.4619686732051,-2.3987882348435,4.911925913016,5.4663071413035,-0.030625399339094,0.0075976697561684,0.66674780599874,-0.25246060064762,9.8190559963044,0.72646273780946,-0.27041398985326,9.8143768688035,-0.004452777967366,-0.0035140450673939,-0.036675631507306,-0.004675412287250999,-0.0034483807513256,-0.036653225086058,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.791135395,48.985078370116995,8.3941220370359,116.32245635986,0.001599,0.005754,-0.4623086732051,-2.404639999617,4.9172920260636,5.473703011823,-0.029760450405957,0.0081530192927432,0.67671563509893,-0.25681651055048,9.863192596858699,0.73619984791585,-0.27450251136616,9.8584879484744,-0.0035388612722611,-0.0050329383072848,-0.03619628678121,-0.0037570197325146,-0.0049690908484418,-0.036181838742512,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.801030883,48.985078150182,8.3941227149031,116.32260131836,0.0016190000000000002,0.005826,-0.4627156732051,-2.4102289996745,4.922903222154099,5.481202024959299,-0.02928034171048,0.0088500663988317,0.68751328983409,-0.22391903396791,9.8782087073299,0.74677977893741,-0.2413717136372,9.873519042426599,-0.0026780320814219,-0.0032009975611921,-0.036859843764028,-0.0028989597852435,-0.0031368640699799,-0.036847630477532006,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.811176292,48.985077931231004,8.3941233902721,116.32263946533001,0.00158,0.005827000000000001,-0.4631506732051,-2.4156996497232996,4.9284227388309,5.4885670354277005,-0.028923599415582,0.0093375564390069,0.6748362963589699,-0.21872617887272,9.858032401230401,0.73372743727339,-0.23587017708818,9.853447636596801,-0.0028193272692087,-0.0027118479270132,-0.037848367199424,-0.003045083726315,-0.0026470368250012,-0.037834688860998,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.821041462,48.985077702887004,8.394124068515401,116.32297515869,0.00158,0.005633,-0.4635596732051,-2.4213997022647997,4.9340293280063,5.4961135030496004,-0.028429590783718997,0.010306922973156,0.69322085190513,-0.23342225204181,9.9056225410459,0.7518735647703199,-0.25040613632586,9.9009505546397,-0.0024654281788274,-0.0052450707379613,-0.038226612119511005,-0.0026914566474555,-0.0051804099455246,-0.03821913835058,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.831001964,48.985077481265,8.3941247491479,116.32314300536999,0.001594,0.005642,-0.4639736732051,-2.4270697469251,4.9400099288054005,5.5039820812995,-0.02815958409935,0.011205884527183,0.72560272411936,-0.21565891423553998,9.899169159888999,0.7838018680236,-0.23245334062366999,9.894375682701401,-0.0018466139520033,-0.0043278101272671,-0.038698120301584,-0.002073752140579,-0.0042629570566742,-0.038692857784501995,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.841046362,48.985077261314004,8.3941254268961,116.32322692871,0.0016640000000000001,0.005715,-0.4643886732051,-2.4324292848863,4.9459184394846,5.511648125468299,-0.028162162950317003,0.011820001848105,0.70593731550146,-0.19186007710021,9.8720987859056,0.7637363489224499,-0.20856111409363,9.8674746459787,-0.00050162185920276,-0.002589638608177,-0.039109402256346,-0.00073022060191158,-0.0025241715866099,-0.039109110521632996,0.024698178070457,0.015620499351812998,4,8,6,6,6
2011-09-30 12:42:43.850992217,48.985077030434,8.3941261092553,116.32277679443001,0.0016829999999999998,0.005594,-0.4648566732051,-2.4378248921534,4.9518856735619,5.5193834833949005,-0.028227096132694,0.012432001570888999,0.71181171817624,-0.18960106553518,9.8746339680198,0.7692367030613301,-0.20629338629225,9.870008296685599,-0.00019987858032235,-0.0040866928169505,-0.040186491917894,-0.0004330504882608,-0.0040193572733067,-0.040190565748974,0.024698178070457,0.015620499351812998,4,8,6,6,6
